text,intra_sentence_similarity
Im still not all there,0.3883835971355438
now its been three years,0.3708389401435852
I can I really cant read I say,0.41613519191741943
sentences maybe,0.5596064329147339
it depends on what were talking about,0.33175840973854065
Im starting to read books from ke little kids books,0.23195721209049225
now I can do some of that,0.3447384834289551
writing is not as good,0.3894931674003601
so I use my phone,0.39823028445243835
but therapy people was showing me ke apps stuff like that,0.2738495469093323
because someday if you cant write again theres other apps to help yourself on doing stuff like that,0.307523250579834
so well I cant remember the first thing were talking about,0.27807605266571045
sorry about that,0.5292628407478333
see this is me,0.3952708840370178
okay kzu,0.9999999403953552
lets see,0.5765541791915894
I does it have to so what,0.44399628043174744
are you talking about just a story are you saying,0.3773317337036133
or are you saying ke something about something like that,0.3811679482460022
okay I think is is new stuff,0.33101198077201843
I I think since since Im a teacher,0.30202311277389526
and I was before,0.3615875840187073
but now I hafta be a teacher in another fashion versus kids at school right,0.20976321399211884
so one of my favorite things to do is finding new friends that had their stroke,0.27054744958877563
they have aphasia,0.5185590982437134
and we when theres a new patient here I I like to help them,0.3165164291858673
theyre gonna have the the same struggles most of the time that I had,0.2781447768211365
and so now we we are now friends,0.41833385825157166
I can help them to have her,0.4108714163303375
and tips I can give them,0.3485477864742279
and so now when I do that kind of stuff Im now a teacher again,0.26492616534233093
so I I like that,0.5649051666259766
and theyre also now my friends,0.32877475023269653
I when I had my stroke my real friends never called me back,0.32334449887275696
so I havent seen some of them now for years,0.2691178023815155
they dont call me back,0.3613539934158325
they dont understand me now,0.41344913840293884
so my new friends are kinda like me,0.34271878004074097
were very we talk alot which is good,0.24716758728027344
but I think that we have bad days,0.43344932794570923
therapy is hard some days,0.31853222846984863
some days our brain mine my I would say my brain doesnt always work some days,0.2791331708431244
my eyes dont always work,0.34292787313461304
my foot now that were talking my foots not working right now,0.3132047951221466
things like that,0.6637841463088989
but my life being a teacher and a friend is is an awesome thing to me,0.27188023924827576
yeah yeah,1.0
okay,0.9999999403953552
I cant see us on the last one because were in the middle ourselves,0.22780224680900574
so Im not sure whats under the last one,0.23927496373653412
looks like theres a boy thats been hitting the ball round,0.26167330145835876
probably a,0.638850748538971
I remember the name of those little guys,0.295540988445282
but theyre playing that ball,0.40237754583358765
and it looks he hit the window,0.28189292550086975
and it hit the window and went in,0.2855113446712494
so it crashed the window,0.3515135645866394
yeah,1.0
and I dont know if its his house or not,0.25233742594718933
it could be someone elses house,0.43225130438804626
but and he also hit the lamp also,0.3216552138328552
and the guy,0.38034385442733765
Im gonna move this again just a minute and Ill,0.2177852839231491
so the guy is well he has the ball,0.26898613572120667
but I dont know if he,0.43307626247406006
yeah hes just looking,0.33986571431159973
so I dont know if that kid decided to leave,0.35427308082580566
or if hes gone,0.2604348957538605
so that that must be there should be more story line on that one,0.3941326439380646
I dont know if he he ran or if the if the guys just going,0.28469008207321167
okay okay,0.9999997019767761
one of the kids have,0.362568736076355
and mom said,0.3017248213291168
and the kid said,0.28138113021850586
and Im sure mom said,0.21319395303726196
and so but he went outside,0.371364563703537
and here comes the rain going faster even maybe more raindrops,0.35698819160461426
and so then he said,0.36447158455848694
he went the other way home and said,0.299277663230896
and so mom gave it to him,0.2892300486564636
and then he went back outside for school with the blu,0.2954255938529968
yes thats a funny one,0.3307832181453705
okay,0.9999999403953552
it it looks like theres a cat stuck in the tree,0.26897770166397095
and so dad said,0.3030392527580261
and the ladder fell down,0.3692081868648529
and so someone mustve called the fire people,0.2870010435581207
and theyre going to get him outof the the tree and maybe even the cat,0.26972705125808716
lets see,0.5765541791915894
there,1.0000001192092896
yeah I dont know if its really dad I guess,0.38544222712516785
maybe its just someone who is helping for the cat,0.2670573890209198
or if its youknow the little girls dad that did that,0.2695932686328888
Im not sure,0.3635326027870178
I dont see any houses around,0.29904213547706604
so its hard to tell,0.3365035951137543
she had her bike I guess,0.3591631352901459
but and theres a dog obviously thats barking because theres a guy up there in the in the tree,0.28806445002555847
so yep,0.5866681337356567
okay,0.9999999403953552
I dont remember her name sorry,0.3311663269996643
its hard,0.537883996963501
okay,0.9999999403953552
she,0.9999998807907104
lets see,0.5765541791915894
I dont remember where she comes from,0.2624499499797821
but shes in the the house with the,0.3567369878292084
its not her mom,0.33757323026657104
its,1.0
I dont remember what calls that,0.3843020498752594
but its not her mommomnn youknow,0.33794665336608887
and but theres two other sisters,0.3768497705459595
and they get to do whatever they want during the day,0.35372021794319153
but the other girl hasta clean and and do all the stuff that who wants to do right,0.29772454500198364
and Im sure shes but shes yeah she watches the the castle the big one,0.22446973621845245
and Im sure that she watches and thinks,0.2778838276863098
and then they we get a letter that says theyre gonna do a,0.2593349516391754
lets see what,0.46101629734039307
its not a party,0.4247053265571594
theres a word but I dont have it,0.3114387094974518
the ball,0.5780216455459595
thats what they call it yeah,0.38086169958114624
so like a party in a way,0.32635125517845154
but you dance and look beautiful,0.412994384765625
and everyone could go,0.39615774154663086
and I think theyre going to do that because they want the prince,0.3837472200393677
I think hes a prince,0.31262725591659546
and he finds he needs to find a lady,0.27693089842796326
and so theres a way to do it I think,0.32450634241104126
so they said,0.49252068996429443
and so when they got their paper I think she even gets to go,0.31759101152420044
she didnt say she couldnt go,0.32378560304641724
but she had a beautiful dress in her,0.32306647300720215
I say its not its not a a box,0.2880433201789856
its something pretty,0.4614792466163635
but I dont know what they call those things,0.4279755651950836
and but she was looking at the dress,0.30114203691482544
and oh Im gonna look so good,0.22513243556022644
and the other girls they dont look as cute,0.2526807487010956
but they they she they looked her stuff,0.4961177110671997
and they wanted this and that and dress and tore her dress and everything,0.38398119807243347
and so they were gonna go,0.28030818700790405
and she looked she didnt have thing,0.31820476055145264
and so she was sad,0.3047695755958557
and the fairy,0.49250972270965576
I think thats what she is,0.36388418078422546
I dont remember,0.49512580037117004
right now shes different than the one you watch her another way,0.31267428398132324
useta be a small one,0.4332657754421234
now shes a a real lady,0.3058810830116272
but she was there,0.4753941595554352
and she said,0.38078364729881287
and so she takes the the rats and and the dog and everything become people,0.3638686239719391
and the pumpkin they make it pretty for her to go in there,0.26990246772766113
and they gave her a dress that looks beautiful,0.31399375200271606
and she said,0.38078364729881287
and so she may forget that part at the beginning,0.2998157739639282
shes just shes so excited,0.35686472058296204
she doesnt think about the time very well really laughs,0.3210059404373169
and so so then,0.5728992223739624
lets see,0.5765541791915894
she gets in there,0.3453707993030548
and Im sure that everyone says,0.2839852571487427
and but the,0.6165547370910645
hes not a king yet,0.32399946451187134
the prince sees her and said,0.3224601745605469
and so they dance and and everything,0.5131704211235046
and allofasudden she does figure out the time,0.31769856810569763
and she looks at that and says,0.3065803349018097
and so she runs down the stairs,0.2880393862724304
but one of her theyre not shoes heels,0.26524150371551514
I dont know,0.538106381893158
theres theres ru,0.373808354139328
I dont know,0.538106381893158
I say shoes,0.4921704828739166
so she one of them falls,0.3202897310256958
and she gets home,0.3612389862537384
and you could tell she was she had a good night,0.29496052861213684
but shes probably also kindof sad on the fact she never gets to come back in her head youknow,0.24196414649486542
but it was a beautiful night,0.37647777795791626
and then shes back at home cleaning and everything else,0.30046796798706055
and here comes one of the people who works for the youknow the king and guy Im sure,0.2436525821685791
so they bring this guy,0.4208361804485321
and he has one of the shoes and says he they want to find the pretty one,0.2557871639728546
and those girls ofcourse theyre hoping they know theyre not her shoes,0.3452913761138916
but they said,0.5177980065345764
and ofcourse their usually have big feet or who knows,0.2990552484989166
but I dont xxx that part of that story,0.272614985704422
but I remember it before,0.5170713067054749
and then so allofasudden she gets to decide now,0.358431875705719
I dont know if they really the I dont think the other mom wouldve let her even try it,0.31943851709365845
but Im sure someone I dont I dont one of the one of the rats figure this out or something,0.242418110370636
they they help her to to sit down and put them on,0.3439176380634308
so there must be kindof thing going on to help her to do that,0.3515413999557495
and then and they fit,0.480356901884079
and so she gets to come back to the castle,0.31754741072654724
and they get married,0.3606451451778412
and oh and the end is always the,0.3237297832965851
oh whats the word,0.286500483751297
I wish I had it in my head,0.30569177865982056
but its not there,0.5105135440826416
youknow they always say at the end,0.26463741064071655
ke alwaysq,0.9999999403953552
well what is those words,0.3929383158683777
I wish I remember the name,0.3806585669517517
it was like it always says the end of all the stories,0.2979430854320526
afterq,0.0
h I dont have it,0.3577844500541687
but Im excited about it,0.3473879098892212
so and they are always together,0.49294552206993103
youknow they always do,0.47917667031288147
yeah,1.0
oh okay now Im going to show you theres another way to do this,0.28057169914245605
so Im gonna give you the real stu,0.22587701678276062
so if you want peanut butter jelly right together,0.40333014726638794
so the first thing you need is two bread slices,0.29496538639068604
and then whats weird about it you deed,0.3036395311355591
and you take some of the peanut butter,0.32662615180015564
and you put it in the cup,0.2623627185821533
and then you get some of the jelly,0.3325197398662567
and it has to be a certain kind because my dad only says you can have this kind,0.3153727948665619
I dont know its one of those things,0.28670135140419006
and you put that in there,0.38080844283103943
and you get a spoon,0.3137251138687134
and you stir it like this,0.39667966961860657
I dont know Ive done this since I was a kid,0.295061320066452
and then you take it outof the cup,0.276254802942276
and you put it on the bread together,0.3280625343322754
and then you put them together like this,0.44082558155059814
and the you eat it that way,0.3915782570838928
although when youre a kid youre also go,0.2870897054672241
dad only lets you do that part because this is his smwtu,0.292223185300827
you get part of the the from the spoon,0.33483052253723145
yeah,1.0
my speech I think theyre not too bad,0.34705469012260437
better than it was it was before,0.38160353899002075
yeah doing very well,0.44304022192955017
not a hundred percent but youknow good enough right,0.32916778326034546
yes its been a little bit more than three years,0.2686014473438263
yeah right about a week before my birthday,0.2695615291595459
yes had my stroke,0.34356269240379333
I had been having headaches,0.44615259766578674
and I was I was a teacher working at a school and working,0.2861897051334381
and during that day my headache was getting more worse,0.296978235244751
and I went to the nurse that day at school and asked her if I could lay down about lunch time for awhile,0.2340821474790573
and as we were talking she looked at me funny,0.22710050642490387
and she said that,0.4145136773586273
and I thought I was talking fine,0.35369253158569336
and I guess my sounds were blurring things like that,0.33008477091789246
and she knew that I was having a stroke from that,0.31928905844688416
and they called five six seven eight nineoneone,0.4986644387245178
and I dont remember,0.338728666305542
right after that when they,0.554534912109375
I remember being in the what do you call it in the,0.2906256914138794
its not a car youknow,0.2692742645740509
its not a truck,0.3517388701438904
its is being in there laying down youknow,0.26120686531066895
and the guy was asking all kinds of questions,0.30040931701660156
but I could not think,0.5660677552223206
at that point it was getting worse as it goes,0.29499387741088867
and they ended up taking me,0.30991753935813904
and one of the guys who does brains he found a spot,0.24483057856559753
they made it a picture,0.40269050002098083
they said that youre having you have a clot in your brain in the back,0.294241726398468
and its starting to blood,0.4277249276638031
and it starts to take part of your what do you call it ke cells in a way that die,0.23230211436748505
and so he he ended up giving me surgery at that point and fixed it pretty much yeah,0.23910640180110931
so Im still here today,0.4028874635696411
but the clot is still here,0.40879592299461365
it hasnt left,0.2823546230792999
so thats why Im taking the medicine I am,0.24680908024311066
but they did figure out why it happened just in case I it happened again,0.39419683814048767
they said I was taking medicine that rktdu,0.3421654999256134
it most people dont have trouble with it,0.33302682638168335
and I had a stroke from that medicine they think,0.31596171855926514
theyre hoping that they,0.5344380736351013
yeah its one of those things,0.32499438524246216
yup,1.0
I think at the beginning the first thing they were helping me to stand up to be able to walk again,0.2901647388935089
they were more into that at the very beginning than other ke aphasia type stuff,0.2636353075504303
they wanted to make sure I was able to to walk again and because my one side of my body was starting to have trouble they said,0.28218597173690796
so they wanted you start using your hands and your arm and walk around and be able to do all that at the beginning,0.31051063537597656
they started doing some little task for me,0.37138330936431885
ke we played cards to see how many cards I can find looked at some numbers some letters stuff like that,0.25597691535949707
but we were doing that just here and there feeling,0.4690925180912018
I was also very sad very emotional feeling,0.36875757575035095
didnt I couldnt even remember who I was,0.3408321142196655
and so getting to work on therapy when you dont know who you are I was more panicked than that kind of stuff,0.2695784270763397
once I remembered who I was and found my mom and dad and people that were sitting there for how many year,0.2547949552536011
so said,0.5614017844200134
so once I figured that out and my brain was functioning a little bit we started working on therapy,0.27460891008377075
and they said,0.4319881200790405
and my talking I couldnt say pretty much any I couldnt say anything,0.32452890276908875
they were saying like,0.49348607659339905
I didnt understand what that meant,0.43741071224212646
so theyd give me ke a cup,0.22869430482387543
theyd take the cup and show me,0.23484505712985992
and Id go yesq or noq,0.25951123237609863
it took me a l even harder to understand that this goes this way if you want it,0.364806592464447
if you dont want it it goes this way,0.4396621286869049
took that long to figure that out,0.35885342955589294
little things like that that I didnt remember,0.43493691086769104
then once I was able to atleast think a little bit more we started with pictures like that bird and the and the boy and the banana,0.2770756483078003
and we start that was our therapy starting was the fact of being able to say certain words,0.295223593711853
and my first name took about another year to be able to say my last name my kids and everything else,0.2128918319940567
so still working on therapy myself,0.3674512803554535
I have a book at home that I still do my homework everyday,0.28892844915390015
so still going,0.6503345370292664
its I Im the only thing I cant do right now yet is read and write,0.22926798462867737
and I said but I told myself that Im going to do it,0.31310102343559265
so Im not done yet when it comes to coming up youknow,0.26773762702941895
Im going to read someday,0.31506970524787903
and I will write,0.33949995040893555
and I will have numbers at some point,0.3163165748119354
so yeah,0.6882684230804443
lets see,0.5765541791915894
lets lets see,0.6236037015914917
I oh one of my from a long time ago when I was I dont know ten fifteen right in there youknow teens in a way we had my grandma and grandpa had a lake cottage,0.18279637396335602
and we on the weekends you went to the cottage,0.29237082600593567
and we wouldnt go every weekend,0.270920991897583
but most of the time we did especially with summertime with not schools youknow,0.2853536307811737
we would take that time,0.4853935241699219
and I think that was one my favorite places to go,0.276486337184906
we could fish,0.5113620162010193
we could swim,0.47777536511421204
we could,0.6974726915359497
and it wasnt very deep,0.28805285692214966
there was alot,0.3492506146430969
now it was deep in the middle,0.32090064883232117
but right now Imean you could didnt really hafta swim,0.3203551769256592
you could just walk around a little bit,0.4207158088684082
there were frogs,0.39722681045532227
there was turtles at,0.32807445526123047
so Imean it was we got up in the morning,0.2573549151420593
and I think we ate as fast as we could to be to go outside,0.2614279091358185
and I think youre pretty much outside until its time to go to bed,0.2633229196071625
and I remember all of those memories on the fact that all the fun things that we were able to do,0.3290828466415405
ke my dad let me,0.3737313151359558
we useta have a rowboat that had paddles,0.33004099130630493
but we also had one that had the motor in the back,0.3497411906719208
and it now youre you were not allowed to go fast,0.30732738971710205
it was like two what do you call it ke no five fast,0.23225967586040497
so it wasnt very fast,0.361728310585022
you could almost swim as fast as you can the youknow the boat,0.2502189874649048
but they let me actually mow s,0.33263877034187317
and for me being old enough not to drive I could use that that paddle boat and stuff like that,0.3020680546760559
I loved to to drive,0.4044441878795624
I just thought that was really cool,0.47178930044174194
Im not sure why now it was like it was such a big thing,0.26792535185813904
but it was youknow,0.4144788980484009
and I was by myself on the boat youknow,0.21791081130504608
and I thought I was something else youknow and all that,0.33552148938179016
we forgot the gas one time,0.3277200758457184
and we had to row back stuff like that when I was a kid,0.2583995461463928
but I think that was,0.4830901324748993
and at night we had we had ke a a place to lay down outside,0.23128211498260498
and we would go to bed the whole night outside if it was really pretty,0.2969546914100647
and I I think when I have my if I have a bad night now I actually dream in my head on that lake cottage,0.2820504903793335
I still remember that kind of stuff when I have bads,0.3289364278316498
I think about that place,0.48545950651168823
I dont know why,0.510981023311615
yeah,1.0
www,1.0000001192092896
theres a boy outside that was hitting the ball around and having fun Im sure,0.23314756155014038
and but as he was going by he hit the ball on the window,0.24470488727092743
and it broke,0.3507373332977295
and it actually went in the house with it,0.3497673273086548
so the that ball fell into someone elses house,0.29277142882347107
and Im sure the guy,0.22046512365341187
I cant see that he has a picture,0.24620972573757172
I thought maybe he was watching tv or has something obviously,0.3070058226585388
but it even hit the lamp and everything,0.36292940378189087
and so he was looking to see youknow what happened,0.27236947417259216
so hes looking for the the kid,0.25323113799095154
so we dont know if he took off or if he was going oops feeling or what,0.251514196395874
we dont see him in the picture now,0.24932432174682617
so at the end all we know is that the theres a guy with the ball looking for to outside to see whats happening,0.26127907633781433
yeah,1.0
they should be more of the picture at the end to see what happened,0.2905953824520111
we dont know what happens this time,0.44338279962539673
okay,0.9999999403953552
in the morning the the little boy are,0.3450729250907898
and mom had looked at the weather and said,0.2637511193752289
and said,0.5136677026748657
and the boy said,0.30375778675079346
and so mom said,0.3011833429336548
and okay,0.4199686646461487
and so he said bye mom and went to school started walking,0.21977414190769196
and here comes the rain,0.3905712068080902
and it started probably even more rain as it looked,0.3563154637813568
and so he ran to come home the other way,0.289800763130188
and lets see,0.37760376930236816
so he went back in the house probably and said,0.2890094518661499
and so she said,0.35228464007377625
and so he put it on the brlu,0.3007485270500183
done,1.0000001192092896
okay,0.9999999403953552
theres a cat that was going up this tree on that bird,0.2714426517486572
and I think it was up there and stuck,0.2872743606567383
and so this little girl was watching and thought,0.37263745069503784
and there was probably a guy walking by,0.28548598289489746
and he thought,0.4876105487346649
and but he got up there,0.3435310423374176
and now hes stuck too it looks like,0.29132527112960815
and someone saw the guy up there,0.2925718128681183
and the firetruck called and said,0.3782951533794403
and so they brought the ladder to help the guy and the cat down,0.29624950885772705
yeah,1.0
okay,0.9999999403953552
alright,0.9999998807907104
so lets see,0.4961722791194916
she she,0.9999998211860657
I think her mom mustve died because dad is finding a new a very bad lady,0.21788328886032104
and now shes here stepmom in a way now right and with two girls,0.25520938634872437
and they come to their really nice place,0.41757094860076904
and she hasta do all the dishes and the laundry and everything,0.31346526741981506
and the other girls actually they were even doing ke either singing,0.3685952425003052
or they do their little mstrmntsu,0.4606058597564697
theyre doing all of that during the day and having their fun,0.3317031264305115
and they found out that theres going to be a a ball youknow kind of thing,0.2670789361000061
and everyone can go and everything,0.41439035534858704
and the so she goes to get a dress,0.2744365632534027
and it was new in my head on the fact that the the birds I think and maybe see others a little friends helped her to make even bru,0.24886782467365265
its one of those things that they lock,0.3954058289527893
and they got outof there,0.32579854130744934
it looks really pretty,0.6548937559127808
but shes like,0.3723388910293579
but its gonna look pretty,0.29783105850219727
but then the birds said,0.36375892162323
and they maybe even some of the little mice or something whoever they are youknow were helping to put her her dress look even better,0.2989744246006012
and they got it done,0.3721824884414673
and shes gonna go too,0.21359576284885406
and but she also cant have a ride because theyre going youknow the the mom and the two girls get to go together,0.22915595769882202
so she had to find a way to to go,0.3238176703453064
and and as as they were leaving they said,0.39644095301628113
I want this and this that you have,0.48034754395484924
and so that was they took all of her beads and everything that was pretty,0.3047640025615692
and so now she doesnt have ride to get to be there,0.28280800580978394
and also her dress was torn and everything,0.3304421305656433
and she found the,0.4403468370437622
I cant remember what her name is,0.2560960650444031
shes like a fairy,0.3104797601699829
I dont I dont remember what they call those little guys,0.3939012289047241
but anyway youknow shes just sitting here and there,0.35597994923591614
shes there to to help you,0.3770311176776886
and she said,0.38078364729881287
and so they get that done,0.43388473987579346
and all of the little mice become youknow like guys,0.27408793568611145
oh and the so as one of the I think their dog goes and youknow as one of as one of the guys that doing the driving and all that,0.27662280201911926
and so that thats how she gets there,0.3675706684589386
and once gets here Im sure that theyre gonna be like,0.2420465648174286
and they wont be very excited about that the fact that she made it here,0.3141012191772461
and she looks really good,0.42087528109550476
and so then the here is the new,0.38136276602745056
hes not a king yet,0.32399946451187134
hes a princess,0.34163472056388855
no thats a thats a guy thats a girl not a king,0.32960790395736694
see I dont remember whose is whose,0.25423794984817505
but youknow its one of the the the its the kings kid in a way right,0.3269333243370056
and he finds her and says,0.3612312078475952
and so theyre dancing and everything,0.4124637544155121
and then she she looked at the clock which I now I forget to tell you,0.27577096223831177
but youknow shes only allowed shes only she is only allowed to be there until midnight,0.2787351608276367
and so shes kept looking at the clock,0.22946804761886597
shes good at that,0.2942701578140259
shes watching,0.3847907781600952
and so as they were dancing and everything she thought,0.395914763212204
and so ofcourse he probably said,0.3583381175994873
and she said,0.38078364729881287
so shes running,0.3350229859352112
and Im sure even the one of the guys who worked there even had a question,0.26463693380355835
and she I think she said,0.3696769177913666
and so as she went one of her shoes fall,0.238910973072052
and she gets all the way home,0.33080291748046875
and ofcourse you see the pumpkin is back down to what it is for youknow back,0.2515004873275757
and theres the dog and everybodys sitting there,0.37519562244415283
and Im sure shes thinking,0.2531002163887024
and I dont know if shes even a know she ever see her him again,0.29510676860809326
but at least she had a real beautiful day night youknow,0.25766974687576294
and then but theres theres a guy coming back at all the houses I think youknow to see where that that shoe came from,0.25691863894462585
and I think that the mom that new mom said,0.2944091558456421
which they probably knew it was her at the beginning youknow because she looked way too good,0.29585522413253784
and so they locked her in the like in her room or in the palace or who knows she is,0.24413441121578217
I dont know,0.538106381893158
its always bad over there youknow that,0.33112993836402893
shes they stuck her in there,0.2828983664512634
and but here comes the one little mice that got the key to let her in to get outta there,0.2673545181751251
and so when she got in there they said,0.30899375677108765
and and she doesnt look good,0.2832546532154083
so youknow I think maybe the guy was even leaving at that point,0.2953585684299469
and then there she is,0.3778688907623291
she said,0.5303276181221008
and so she sits down,0.2897462844848633
and it fit,0.4148181676864624
and so so she she made it,0.41037002205848694
and so they put her youknow took her back over to the the castle,0.2755814790725708
and they get a marry,0.3243589699268341
and what is it called happy whatever you call it,0.3515627384185791
its on my cup,0.30081087350845337
I wish I could read it because I its always the thing at the end youknow,0.2912261188030243
allq afterq youknow kinda thing right,0.5188288688659668
yeah,1.0
oh for sandwich you said that has,0.22207649052143097
if you want a butter sandwich you need the bread bread right,0.3946496844291687
two slices of bread,0.40552693605422974
and you need lets see whats the word peanut butter and a knife and jelly of some fashion,0.2271491140127182
whatever you whatever kind ya like,0.5261471271514893
and lets see,0.37760376930236816
I think the first thing you wanna do is put the peanut butter on part of the bread and and spread it around,0.24070726335048676
there ya go,0.4064966142177582
and then whatever kind of stuff you want with it you can put that together and smooth it around,0.3476656675338745
and then put the bread together,0.4255198836326599
and if your,0.4647686183452606
what is they call that stuff,0.4009552001953125
youknow you always have that bread around it that the kids wont eat,0.2970332205295563
they dont like that part,0.3770639896392822
so I hafta take that off too,0.2993960380554199
they dont like that cart,0.3692286014556885
whats it what is I cant remember what thats called,0.29983440041542053
not the heel,0.4036771059036255
if its the last one its a heel,0.3184479773044586
they wont eat any of that,0.2853754460811615
but the one that has that,0.5396206974983215
what is that part,0.47265318036079407
do you know,0.7191389799118042
I dont remember what kind thats what part of it is,0.29765427112579346
its the one the the the that part of the bread,0.5613458156585693
oh thankyou,0.6221412420272827
I was gonna say its that part all the way around,0.23231223225593567
and my kids always want also tu,0.28576308488845825
so you want you have one two three and four of them like this,0.34685736894607544
my other kids so I have one kid thatll go this side and this side to make the squares,0.2756800353527069
the other kid wants to go this way,0.32222992181777954
I dont know,0.538106381893158
its very strange when you have a mom now,0.3122810423374176
only kids will only do this way,0.43180546164512634
this kid wont do this,0.3810999095439911
one dont like this kind,0.4185313880443573
you cannot do all of them at the same time,0.3163757920265198
that doesnt happen your house,0.3539870083332062
not when you have that many kids,0.4594547748565674
and one of them wont even eat them,0.2936705946922302
one of the best lunches,0.3773340582847595
I hesitate because I do remember my speech before my,0.38908421993255615
and it is lousy,0.29752904176712036
I do remember my stroke vividly,0.3435133695602417
I went to I,0.45119109749794006
and I ate dmsmu,0.32365766167640686
and I immediately felt ill,0.3330386281013489
and I I felt nausea,0.38366252183914185
and I battled my nausea for twenty four hours,0.24476373195648193
and I relentedly decided to call the doctor,0.31875544786453247
and I drove to the doctor with my son in the car,0.2238120436668396
and we waited for the doctor,0.31697729229927063
and I went into the doctor,0.28030216693878174
and he immediately ascertained that I had a stroke,0.3481772243976593
and he he ordered a wheelchair,0.3304610848426819
and I was reluctant to sit in a ritnu,0.2404545247554779
and the doctor ordered me to sit in the wheelchair,0.26486289501190186
and we wheeled to the er,0.28404825925827026
and immediately they gave me a a test,0.2997288107872009
and I think that I was talking pretty well then,0.36551547050476074
I think that my the stroke was in the hospital my stroke was,0.2806776463985443
and I I kntu,0.5120353102684021
and I kntu,0.4510398507118225
and I was bewildered because I didnt know what aphasia was,0.29688501358032227
its embarrassing,0.5449744462966919
my phd I dont know what aphasia was,0.2596769630908966
and I battered,0.3833301365375519
and the the doctor said that if I have if I had a,0.30329298973083496
and my wife they decided to send me to the RRC,0.26409873366355896
and I was bewildered because I couldnt talk,0.31822216510772705
the speech therapists assigned to me didnt explain how I,0.2627800703048706
and FirstnameL my sister FirstnameL explained it to me,0.30170515179634094
FirstnameL LastnameC is a professor of linguistics,0.38355568051338196
she observed that my she was appalled at my speech,0.2929881811141968
and she searched for a good speech therapy department,0.2943572700023651
and she found it at Northwestern,0.28963810205459595
its its a vbtu,0.6907046437263489
and I went to I stayed in the hospital for maybe six weeks,0.23099426925182343
and then I I was assigned to rehabilitation for nine months,0.26651430130004883
and then I switched to Northwestern,0.3466940224170685
and I tested I I I think six months I,0.3732592761516571
and I I could drive,0.39156314730644226
and nine months I have a rehabilitation,0.28639888763427734
speech ot pt etcetera for six hours a day,0.176094651222229
thats it,0.5068684816360474
I exercise,0.5808169841766357
I went to speech therapy,0.3070944547653198
and I was frustrated by speech therapy,0.2898080348968506
I realized that I have not gotten better,0.4825306534767151
right and I I I was worried about my boredom because,0.3606598377227783
and I couldnt talk anymore,0.34095633029937744
I struggle to write,0.43394532799720764
and I I suggested to the clinician that why dont you organize,0.2969661056995392
and I the clinician decided to organize the writing group,0.36221182346343994
and I have been writing for twelve years,0.31199440360069275
and I wrote I,0.32839861512184143
its a lousy book,0.2854529619216919
and I switched to writing about the memoir of history,0.29366570711135864
and oh I the the therapist suggested that I took art,0.24746458232402802
and I have been going to take art for five years at Evanston,0.2226962298154831
thats it,0.5068684816360474
I I cannot explain,0.4747914969921112
oh the Northwestern the clinician decided to organize,0.3043515384197235
and I organized it my art sothat the musicians,0.2877046465873718
thats it,0.5068684816360474
I I think when I was a kid twelve years old I went to,0.2764444649219513
I didnt want to go to London,0.30905669927597046
my father bribed me to go to London,0.2736160159111023
if I go to London he gave me a huge allowance,0.21273347735404968
ten pounds a week,0.34564197063446045
and I went to school in London to Hendon preparatory school,0.2865317463874817
and I was surprised that the children hating heated,0.35682395100593567
and it it was in nineteen sixty seven,0.3334314823150635
and I pleaded that I didnt start the Vietnam war,0.23834587633609772
and and during London was extremely peaceful,0.4044577181339264
and my father decided to permit me to roam around London,0.2716936767101288
like the busses,0.42576849460601807
like the tube,0.41648784279823303
and I was roaming around London hugely,0.28740984201431274
I walked in Leicester Square and walked in ttnhmu,0.24766436219215393
and the my father stumbles upon,0.31876060366630554
the etching was very very cheap then,0.38241466879844666
and I decided to invest in my prints making,0.27267903089523315
and I bought print mtnu,0.319420725107193
I I think that my father was contemptuous of travel,0.29399964213371277
but he got the travel bug,0.28088730573654175
hi kitty,0.6051262021064758
he I I think I got the travel bug too,0.32757195830345154
and I traveled to huge,0.30264735221862793
I decided to,0.5171370506286621
ohgod,0.0
I I am rambling,0.5092537999153137
I traveled to Italy France Germany because in,0.3494302034378052
and traveling to Europe was cheap,0.3368629515171051
I do remember my father tried the most expensive restaurants,0.2772383987903595
and he took me to the most expensive restaurants in Venice,0.25202393531799316
I do remember it was excellent,0.3497622609138489
the dinner was excellent,0.3498326539993286
I dont know what to,0.4317098557949066
I I I can tell you about about my junvstu,0.46726852655410767
I dont know why I decided to go into history at at,0.23258782923221588
I applied to RU Purdue Wisconsin,0.23318982124328613
and I got into Purdue and Wisconsin and the junvstu,0.28747519850730896
and Purdue Purdue gave me a tuition,0.23672032356262207
but the RU did not give me a tuition,0.2533770501613617
and the junvstu,0.7914137840270996
and my father offered to pay for me to go to the junvstu,0.2905726432800293
and he explained that you should go to a best school,0.3012687861919403
the junvstu,0.9999997019767761
its not the junvstu,0.5625488758087158
for instance Northwestern is better than the junvstu,0.3647348880767822
but the junvstu,0.6426827311515808
thats it,0.5068684816360474
rambling I am embarrassed about my rambling on,0.3267905116081238
and I I I decided to go in Jewish history,0.26656076312065125
and I worked with Arcadius Kahan as a my mentor,0.1948762834072113
and unfortunately he had a heart attack when he was nineteen,0.3467274308204651
and then I switched to Ottoman history,0.33067744970321655
its complicated,0.684729278087616
